age,income,loan_amount,credit_history,loan_to_income,default
44,3733.052428898686,12174.177386129562,3,3.261185750268488,1
35,8815.61757796256,15949.985760317788,9,1.8092873947016317,1
49,4854.915353529521,8231.222389283508,8,1.6954409685638316,1
28,4497.02148501702,10143.320516041409,11,2.255564166156751,1
25,7188.679572805308,11688.316755845663,18,1.6259337528497486,0
49,5804.385274895443,18133.623244971113,1,3.1241246723233345,1
24,4648.9651444259025,3675.728565694566,15,0.7906552214317535,0
32,3718.5365044711134,14142.962921272545,4,3.803368046613837,1
22,12315.403607998149,9334.328019571849,4,0.7579392699326344,1
47,5723.571524523477,11708.704690520537,10,2.0456990255739593,1
51,7168.859154768792,9718.646419879224,11,1.3556754582651118,1
56,2954.1089595330095,16556.575847330474,18,5.6045921373014504,1
56,3844.0292271526505,13743.0936406488,15,3.5751792789641677,1
46,9224.691776580577,20692.8817892367,3,2.2432057666979492,1
63,7793.86187871127,18213.851243333116,7,2.3369481685432194,1
47,5915.244207466567,2703.631324879636,7,0.4570616579898687,0
25,4236.858216405953,7320.007541637369,17,1.7276970735751442,1
40,4531.928456086848,13615.141711007904,16,3.0042711051012647,1
31,3647.778529487742,14656.518447975399,16,4.017929907064181,1
30,2686.3013397227173,8025.753842033415,8,2.987659546364162,0
60,6847.688368522028,25431.79496411638,3,3.713924115037591,0
58,6077.6624455841165,21917.501926177883,15,3.6062387673574423,1
26,6472.157632684546,1842.0732600195497,1,0.2846150178291451,0
28,4326.204024075471,17763.41088286788,10,4.106003966529063,0
43,5511.277950266327,14633.627706220435,2,2.655214967975491,1
46,4135.912470051731,24951.000324570086,7,6.0327679817310065,1
63,3545.3838744593872,2440.928579650943,14,0.6884807586662656,1
32,8334.124872284352,31478.838489920403,16,3.7771018520019095,1
46,5243.014593681486,8256.434707200378,15,1.5747495185595048,1
33,6014.908676573081,18028.214551456196,7,2.997254907904528,1
60,6671.508027715003,10149.144184754648,13,1.5212668773825546,1
38,5268.081772466048,11990.728649911813,10,2.276109059768603,0
45,5481.265488050309,1484.6560841580686,9,0.2708600937857805,1
53,2826.7496460925854,24575.094111332495,9,8.693763929643588,1
60,3207.7699431268293,12842.82118206795,6,4.003660302879822,1
63,3104.3704897431066,13386.736698402588,12,4.312222636644884,1
32,6210.91683364107,33499.85524412863,14,5.393705332307561,1
64,5141.78130564413,22675.5416719727,7,4.410055644934134,1
56,3207.9368724688243,9653.109790621447,8,3.0091333384601255,0
24,6160.197683270414,10117.952797084186,8,1.642472095426753,0
25,6086.912921908212,17078.409684758913,8,2.8057588310964254,1
57,3610.0680174012705,21165.83930811019,2,5.8630029146504965,0
28,4944.344910741453,29019.536398465134,14,5.869237871213433,1
62,6094.283350120953,2135.2051296894188,10,0.3503619715428954,1
48,3283.2892917611534,20816.154458832654,18,6.3400305635775664,1
51,6132.453529791901,22101.354491480375,18,3.603998690591034,1
29,5602.047208327123,8683.94518931688,18,1.5501378096936942,1
49,3001.6005889979474,12117.920787781748,16,4.0371529883751744,1
34,5439.593469996204,1957.3468435538398,5,0.35983329532808006,1
60,5731.297173311809,10992.850434790162,5,1.9180388143157447,1
61,3747.997747722402,16856.752677779536,10,4.497535434225678,1
42,3905.432700267582,27752.939692176187,17,7.106239390650538,0
31,2983.1601381376204,28490.923671589215,13,9.550584733066335,1
43,4102.002061752211,6765.603987084913,17,1.6493419274867251,1
21,4975.835979125704,26662.87343885447,18,5.358471129415998,1
57,3910.9556826113585,1000.0,13,0.25569197944280886,1
41,2030.2242035122254,10320.560651453741,17,5.083458582357303,1
46,3622.8239507267463,12585.519143385616,15,3.473952727087645,1
56,4165.415786375996,17014.315126034777,12,4.084661891781423,0
43,6633.677419264503,15852.082724375092,10,2.3896372588663892,0
21,6189.529829553861,17925.588193744476,13,2.8961146787197154,1
60,6672.442157750004,13536.340595918271,11,2.028693584131844,1
35,3521.962206002064,22676.709507035997,3,6.438657822162533,1
41,5283.101558158686,20534.685099285743,10,3.8868616991801073,1
29,1000.0,12683.497028423099,11,12.683497028423098,1
29,5857.8407963619775,21739.14952152278,6,3.7111198950684896,1
30,6221.795347801595,31547.482724168636,1,5.070479011386255,1
46,4296.749664278152,9613.932361682648,6,2.2374895241419135,1
61,5590.859623443563,28402.692127472605,5,5.080201264287622,0
55,1970.1514492598944,10332.19746720008,7,5.244367112529073,1
45,3397.8660192003517,26282.60764760398,12,7.735033547258372,1
46,6530.898476864551,10632.51199717387,12,1.628032044111407,0
31,6022.5065570791485,21125.29940125008,7,3.5077254297744798,1
58,4176.290977910465,16437.06488478375,2,3.9358045145139178,1
22,6622.724634809421,1000.0,1,0.15099525575077402,0
27,5276.596233599822,30324.41897988521,18,5.746965967717632,1
38,3991.558072155681,7836.384087935627,12,1.9632394033299154,1
47,4634.345378793412,4843.20550914567,7,1.0450678819295587,1
54,4089.164617376929,9884.489754627932,19,2.417239382494834,1
47,2632.448098362944,35249.977866104935,3,13.390568987105974,1
37,7513.371611804203,4970.291299358898,10,0.6615260839155234,0
63,3863.951133414818,16425.94814146902,11,4.251075537529474,1
64,3335.2785714061774,6014.70138927078,5,1.8033580285723896,1
44,1941.3033589732822,7386.334094680424,2,3.804832490779243,0
45,1000.0,2204.619446963594,8,2.204619446963594,1
27,6402.993736237974,17521.345630387365,14,2.7364302312564632,1
26,6587.217374072424,13710.241190009465,8,2.0813403310438146,1
44,7386.077169189417,5949.070051413684,6,0.805443798533527,1
53,4701.9213676596355,21985.62774366753,1,4.6758816289203065,0
49,4356.0149454128095,22829.76572166197,1,5.240975067292485,1
63,3984.5537733937176,18257.74886544617,8,4.5821313762558935,0
42,4166.884740323594,24365.35951339311,11,5.847380244911918,1
46,7239.580701480374,12207.917872282367,18,1.6862741608483003,0
48,4946.969502542083,17578.997572675806,10,3.553488163539828,1
41,5756.141592002806,12238.802741695668,12,2.126216415297955,0
27,4115.986336079192,2941.3350564985467,16,0.7146124443407178,0
37,7641.695812441414,16753.971206650862,5,2.192441523172617,1
40,1190.5222411305213,16269.423250995666,16,13.66578690335613,1
61,2558.9516505639085,14758.445536463547,12,5.767379595941671,1
40,5759.421048469116,17991.003121947517,6,3.123752017875064,0
42,8501.22150246187,26295.21946967888,5,3.0931107326240164,1
48,4549.799600482459,13364.640147354607,1,2.9374129238433766,1
60,3315.2583885453128,7342.649846070192,19,2.2148046955978113,0
27,7001.325410316687,13017.991924335953,10,1.8593610725697032,0
21,5647.396884029799,13905.279733097579,14,2.4622458840143038,1
52,7580.427623988488,22868.70859158554,3,3.0168098326296042,0
33,2419.2978305113165,15853.304826600954,6,6.5528537357677745,1
50,7423.3369720218525,5814.485135846075,5,0.7832710757655955,0
43,1903.0850864634567,21443.662908567134,17,11.267842442303168,1
39,4423.655707690265,20161.02271035073,18,4.557547884050284,1
52,5825.565505647853,15856.819614116917,12,2.7219365396790787,1
50,5372.026756398188,22585.97170910256,5,4.204366942551474,1
49,7121.184671964734,23924.856089947134,9,3.3596735925325008,1
49,1346.6799659815529,11980.476077713767,12,8.896305269516334,1
50,5282.014959398073,7798.710131921582,9,1.4764649838875703,1
36,7399.284065567894,14904.988642390004,3,2.0143825416501357,1
60,5118.588454144193,19292.89380348664,1,3.769182456516195,1
39,2715.3206404665953,14157.160490373115,15,5.213808004619438,1
38,7015.014789653305,7092.611337954421,10,1.0110614946123229,1
21,3703.379459712609,16301.375780165754,14,4.4017568163081995,1
34,3351.353975874243,1000.0,7,0.29838686310034956,0
22,3099.728494232986,12404.311422323728,4,4.0017412639209615,1
48,4602.629774102075,21809.327195921313,5,4.7384491619633,1
50,5366.120440745742,22243.506939638206,16,4.145174746869262,1
58,2461.799890593841,1000.0,3,0.40620685857564875,0
24,2872.7082465401118,13459.327164374456,17,4.685239853571925,1
21,3611.034248275564,19794.206361770066,13,5.481589207087336,0
28,3090.0227042267193,5591.343420541485,6,1.809482957161871,1
49,5073.5164530988595,12024.362600749375,5,2.3700253486721223,1
59,5722.443192801761,24661.734047276048,16,4.30965117806638,1
23,5447.747620533186,11126.692667378053,11,2.0424390853644305,1
52,5450.663777495605,27789.133351242446,17,5.098302607835886,1
30,8341.983430577222,9070.514268399875,5,1.0873330478159726,1
30,5847.36719925431,26279.04137294425,6,4.494166430371519,1
39,6567.928495778494,15268.50843896973,10,2.3247068613465407,1
54,4170.7685004460545,7973.381702397889,1,1.9117296252585474,1
53,6888.012285322982,26305.712663354443,10,3.819057163908783,1
43,4075.294952413356,5348.200371347593,17,1.3123468199965338,1
48,5822.896655177181,8632.222047525363,3,1.4824618327804926,0
52,2257.266263635235,18919.35525831583,2,8.381534585931826,1
27,5332.468263976243,15646.539156020928,17,2.934202020801869,1
49,3049.239529661325,17191.710050023023,4,5.638032002009525,1
28,6872.071308967815,12053.453414750074,2,1.7539767666585089,1
21,6751.752923997568,5404.851909086676,5,0.800510914710217,1
23,4066.7452248818145,9781.953895589639,10,2.405352033301746,1
44,9099.149857249078,25563.194251573368,1,2.8094046864397746,1
43,4428.24340761305,4304.152831611393,1,0.971977471746851,1
28,1775.9621986549455,28155.73946679956,4,15.853794347719663,1
57,3441.76405927464,17526.871892468338,7,5.092409471020558,1
23,2911.717955284298,10225.560753175225,14,3.51186512918172,1
53,5759.204203572509,1000.0,14,0.17363510038065452,0
48,2529.273946655095,1000.0,18,0.39537037944129233,1
28,3921.5719683875095,12152.928801120794,2,3.0989942041323526,1
54,5629.10434107354,11183.647473939423,1,1.986754338933885,0
55,5277.291789423605,15941.98859570436,16,3.020865480217377,1
52,4974.7123753164415,28753.154674709498,18,5.779862734854196,1
44,5252.001038088135,19300.752130161927,16,3.6749330379393648,1
34,4258.999804984691,13970.489738043429,6,3.28022784168539,1
52,1792.495888667339,24734.754853920174,10,13.799058067748005,1
63,4206.32355851071,16205.231413912845,2,3.8525879401560976,0
36,5937.499568630571,27797.671950081432,7,4.681713510674445,1
24,4726.130022781192,9623.309653061104,17,2.036192319439841,1
57,5782.976746261002,5817.673825139211,3,1.0059998648448039,1
41,3826.433940981029,1000.0,12,0.26133993567483826,1
34,6988.672159755857,14156.709940172732,2,2.0256651931240803,0
51,1000.0,5122.867813143284,7,5.1228678131432845,1
38,5282.881025846709,5009.574940082541,17,0.948265712510464,1
27,7697.760694242557,23274.555331214575,19,3.0235488287681487,1
30,7995.397032082926,1223.187002612558,12,0.152986399262514,0
27,4536.347661515049,15828.467779978568,9,3.4892536818247692,0
53,2347.603688714232,14334.138317834746,14,6.105859513998918,1
43,7732.945684686718,15737.049186653043,2,2.035065268571144,1
41,4896.269666388878,26072.8197499678,4,5.3250375339716856,1
39,4682.060921460239,8394.469571112922,19,1.7929005435697873,1
39,3214.2907182445388,26079.587896786805,16,8.113636936683182,1
56,2500.225038283485,1000.0,17,0.39996399711545333,0
49,6127.726337848709,20205.928296531718,2,3.297459315656305,0
38,6339.742909517321,26810.987030968867,17,4.229033797367365,1
22,5403.088003598843,1000.0,19,0.1850793470944631,0
21,3471.908436812314,14716.85659895935,8,4.238837765108642,1
25,2870.0023497817006,14066.154840671312,6,4.901095234901539,1
40,2135.502689560214,15574.788073643542,12,7.29326549190674,1
31,3878.909647844054,28692.463367920795,18,7.397043492329971,1
62,2988.292870502072,8890.953069371395,2,2.975261614126061,1
22,1581.3806094179095,5523.931758564091,19,3.4931070519432987,1
23,6302.690024706097,15632.981462073398,10,2.4803665420309775,1
43,2361.8722770300656,23994.507530448056,3,10.159104606884133,1
32,6967.845362861468,19469.07906483856,12,2.7941319089267562,0
40,5788.143420226927,15274.575974648431,16,2.6389422074910476,1
25,5588.682375236798,13166.151977502646,12,2.355859770424828,1
57,8330.618092120183,1000.0,8,0.12003911221736191,0
58,2428.3947318709506,19686.900228937688,5,8.106960524399575,1
50,6747.543992097591,20642.724663668683,11,3.059294565229138,1
29,4404.714853957141,9461.331454773866,10,2.1480008964198727,1
54,10142.14031325908,11282.241065656697,3,1.112412244080979,1
64,4238.411137721581,6614.16783231613,9,1.5605300234916972,1
55,3915.3833277487633,21944.98778231439,12,5.604812082328641,1
42,5851.071549714533,12073.069754444981,6,2.063394653759449,1
64,4582.182935582721,13805.562661423926,19,3.0128789826825755,1
44,3483.074075400262,20034.112930751435,16,5.751848079328944,1
37,3059.4464321283253,17615.79242743567,14,5.757836529656484,1
30,7916.408976774806,19506.249078136214,4,2.464027456813276,1
50,2673.0767362000165,16398.698448283976,18,6.134765316014079,1
43,5446.175120761,16576.946680981604,10,3.043777754738318,1
52,7112.36827925219,16501.10283491403,18,2.320057424901652,1
37,7208.989970885266,18623.326074792083,12,2.583347480022244,1
37,3796.6951956371204,19012.056733712107,19,5.0075277982702815,1
34,4587.630398748474,5202.336314031589,8,1.1339920311476723,1
29,4199.612997971255,10222.445989718144,1,2.434140001627863,1
60,1929.9624746682503,13373.133891984036,14,6.929219644170959,1
22,6075.03476604023,18614.546051964393,6,3.064105271630823,1
45,5077.007291269618,27779.386902609942,14,5.47160665898179,0
59,7881.170161203758,8494.21574693359,2,1.0777861121115797,0
29,3353.589805397154,22029.213403041504,9,6.568845530120718,1
42,7177.393117235391,10448.427901756564,12,1.455741343840606,0
63,7318.468300568409,25964.134685157238,5,3.547755297804687,1
24,5094.143373615775,30298.75145437563,2,5.9477618182681535,1
46,1000.0,1015.8904509706954,19,1.0158904509706954,1
49,3974.8646851114195,12389.331474341048,7,3.116919054061777,1
54,8571.742248608234,1000.0,7,0.11666239732796058,0
43,5594.111542983819,1481.3118035271582,10,0.26479840313249237,0
57,6386.799411743772,1979.7980779703648,17,0.30998281773653286,0
31,4821.666836730064,19992.527798490293,14,4.146393451781654,1
26,4553.114180273743,18495.869154616827,11,4.062245843679856,1
38,1265.3108626009875,21409.95563728839,6,16.920708001571914,1
41,6589.478434110613,19863.332146999368,8,3.014401267963226,1
62,7159.362409444753,18880.51857172997,19,2.637178772626801,0
56,3098.2754290666235,15894.856410757455,19,5.13022704877658,1
61,4642.289756983385,13952.957557236941,17,3.0056197022703164,0
58,4372.517445291419,23156.781856358204,18,5.295983868811038,1
54,5840.306587972573,15098.223112192309,12,2.58517646030524,1
37,3911.27283698181,19201.43185270878,9,4.909254008351369,1
57,6862.681846366005,1000.0,16,0.14571562872749666,1
45,5142.648632248978,5599.44735312736,18,1.0888255748241962,1
58,1000.0,22841.79402916212,16,22.84179402916212,1
32,5885.440550385287,9652.520532534523,16,1.6400676295851169,1
43,6992.701975181569,3837.1398573407405,4,0.5487349340726204,1
62,2695.8766794701223,20130.338651850958,7,7.467084383031794,1
42,5817.453869949149,15010.674602227431,1,2.580282532151586,0
41,8659.91933950842,11744.486629491323,1,1.356188916900235,1
47,5224.132750356477,27072.887749928734,8,5.182274081393007,1
51,7283.2577286589785,25699.472863323343,8,3.5285683715678737,1
26,4115.69005952696,13497.30240307945,10,3.279474938069261,1
47,4964.0714230856875,20779.00243855437,1,4.185879022997226,1
60,4590.757424147309,1000.0,14,0.21782897844700227,1
54,4225.759147304887,23746.87226317823,14,5.619551762272954,1
32,4704.555909833847,6307.307930111681,10,1.340680831729012,1
27,1738.636438151365,3382.864516665368,19,1.9456997693331772,0
30,4338.239731233407,1000.0,16,0.23050823881410756,0
37,7675.61291085357,1000.0,9,0.13028275547689058,1
46,3072.6198862963333,23642.60432720353,16,7.694607599413084,1
41,2867.733457053379,20049.15767427884,8,6.991290499807999,1
48,5122.42474278951,8873.122859124322,7,1.7322114632556418,1
22,5222.3662867144885,21839.192293905668,11,4.1818576283061155,1
63,5754.929438107973,10240.148566326632,6,1.7793699603888191,1
21,4772.522853630722,17589.195531908983,15,3.68551310729249,1
56,5143.728328916667,11141.527784816859,19,2.16604125886318,0
46,4298.230452742002,14040.294969061655,14,3.2665291271445964,1
49,2448.407689400072,7734.424737858847,15,3.1589611368007087,0
41,4857.216263378698,8921.458969591502,6,1.8367432055384127,1
31,6449.193992884928,19352.769447621,10,3.000804359269072,1
60,6030.1092527046685,20638.231734089997,14,3.422530317312773,1
31,1511.5157461214253,11687.007081755111,16,7.731978387750288,1
56,5503.850726618166,2795.6780458516587,13,0.5079494675120776,0
59,3214.4609482856617,34769.97635928985,11,10.816736279790053,1
60,7784.328010442764,15293.57326584991,3,1.9646619779296823,1
55,5652.53956585676,17497.12663525922,8,3.095445229777382,1
54,6792.567920261214,4909.361612699344,3,0.7227548800881994,1
44,5042.33628882972,24721.86839187546,2,4.902859899813065,1
42,4867.890002205046,25943.162105268842,14,5.3294470691649085,1
25,7991.6898353064935,1335.7211388774867,15,0.1671387611887042,0
53,6945.548793250033,14180.914978996656,3,2.0417270688211486,0
56,5235.717304495096,13556.504235042903,1,2.589235332359148,1
40,4600.667147725204,34107.574532374725,15,7.4136149034905054,1
39,1585.6505489382603,26548.91045702316,2,16.743229127502346,1
55,5649.135069748279,3393.7726882466322,18,0.6007596997318486,0
63,4747.792061360571,9175.582563605802,1,1.9325999211887055,1
37,6107.912094164552,7856.047878555228,9,1.2862084059888206,1
63,6715.637683069573,17973.4110148074,3,2.676352099833972,1
54,7465.842190094494,27577.67104611522,2,3.6938459645858353,1
29,5673.985821788809,15873.392260402557,4,2.797573479906623,1
46,2907.2790697435894,19009.329891502624,16,6.538529475665084,1
22,1000.0,9685.53036525485,1,9.68553036525485,1
29,3350.600279286417,18966.461585275767,9,5.660616010369069,0
29,7666.976999010136,11224.65732788396,8,1.4640264773630007,1
60,8646.982938598881,1873.923749354868,6,0.21671417217558547,0
37,4524.1984964616495,18446.965673080933,18,4.077399717874493,0
21,2078.0814914352973,14921.180627107098,16,7.180267322818644,1
45,3703.17284999432,6222.419654521947,8,1.680294144123327,0
63,7275.611645395742,28163.082600831993,4,3.8708886583651787,1
60,3817.973652945787,8868.36808430628,3,2.322794469119456,1
62,6178.247895335028,19872.810515510682,15,3.216577070420875,1
45,5337.11660259607,12099.614475598686,6,2.2670695389554005,1
59,6420.006518074108,27348.617750860656,1,4.2599049820068995,1
55,8636.021997894077,13099.296690171474,18,1.5168206719906203,1
23,6179.562951068677,1602.975291117984,11,0.2593994597693628,0
57,5293.832553275859,21480.016913752755,3,4.057555031743642,1
64,8856.747131617838,27316.35190151787,13,3.084242046834645,1
64,5699.104203250123,11579.108819232053,17,2.0317419029869015,1
50,3414.105005336799,20431.07847721959,18,5.984314614015242,1
58,6374.930579538971,16035.452840390231,14,2.515392542760819,1
54,5894.911084265941,11938.272356595906,7,2.0251827696706486,1
32,4384.1953154588,21726.083020976297,7,4.955546333524307,1
39,3964.827895067453,8599.7120851814,14,2.1690000960395013,1
57,4403.481025370184,15259.961638296936,15,3.4654314507950192,1
64,3936.2212849964867,17058.85381283562,12,4.333814736955483,1
37,4468.480362574216,16768.714962869624,12,3.752666142010178,1
30,3314.4067955162773,8796.74593316904,8,2.654093620936712,1
32,5772.309376319631,31476.84175974947,16,5.453076006092175,1
36,5622.402627917639,25097.962662576898,9,4.463921267031777,1
44,5690.403554458939,22923.3004699967,2,4.028413846331557,0
39,4875.261321126692,26465.70379982289,14,5.428571322963784,1
28,4644.673487949876,15550.092381899072,16,3.347940909569246,1
51,7884.011595307031,12029.677588557046,5,1.525832051758743,1
41,5134.811773675606,6287.71379572482,5,1.2245266375604538,0
37,7527.533692110954,9372.547296378809,18,1.2451020054817523,1
43,3007.168033667373,6887.812957568045,18,2.2904649425818935,1
57,6178.355668402757,10775.156148619946,5,1.7440168107715244,0
36,3530.5939266799687,17211.805009065425,11,4.875045209532416,1
26,3887.6961434133314,22312.199193691256,13,5.739182891516188,1
28,4176.188320144897,22090.828062310826,3,5.289710704795123,1
45,4050.8020627924434,5627.938838168591,17,1.3893393828996274,1
38,4060.7906870362986,20513.03455042404,18,5.051487784364267,1
45,7434.55017978113,24150.859499309678,14,3.248462773846079,1
32,5090.82234623528,12966.118971557278,12,2.546959624538041,0
35,5450.110778419218,24582.000220604306,14,4.510367076930171,1
46,4085.6800728971007,22006.40208080166,18,5.386227430479455,1
61,6713.878607436218,4883.272459896256,2,0.7273399990413287,0
46,5710.1125564778395,32533.889491262962,7,5.697591627043302,1
52,4382.142711300524,9274.819486800341,15,2.1165032948111766,1
30,1831.4322147467137,22659.359582604186,10,12.372480619348483,1
36,5432.592916803741,22369.776003188672,15,4.117697818659658,1
27,6151.359045070916,5207.904787120202,17,0.8466266964685302,0
37,3042.304323353307,16431.83587604833,11,5.401115118535128,1
43,4409.210762601675,22271.330484313676,2,5.05109228917249,1
46,6074.321002921912,5123.093536122398,18,0.8434018441992204,0
41,1858.1438857564654,15796.929278770493,4,8.501456426416318,1
42,3702.2956331802206,22941.384434951728,9,6.196529588115414,1
27,5753.817883252803,23457.924798296845,17,4.0769320952222055,1
34,7210.03687770322,11823.415805722894,17,1.6398551084095538,0
35,9371.559624542335,27354.95372727056,17,2.918932901588027,1
27,8917.309536734181,25444.176466810663,16,2.8533467815595395,1
29,5287.538964632019,16929.823711539204,8,3.201834317398249,1
28,4031.546237036095,9728.388453863128,15,2.413066322914165,1
43,6846.244535541772,5673.185423743715,1,0.8286565567869789,0
49,3912.8141525526853,18020.365291592912,19,4.605474369345292,1
38,3475.809430108697,26716.100568454636,15,7.686296129192318,1
51,4389.4678952698,13822.778673782477,9,3.1490784312782534,1
50,4138.6533996457865,8127.345250070227,5,1.9637656177649037,1
59,5825.261246131751,21599.39108140796,16,3.7078836757323077,0
55,3795.196755731278,16396.099969471405,13,4.320223963279638,1
38,5170.24411459563,19127.239897588788,16,3.699484874145976,1
62,8189.9069028106405,10797.770632240878,11,1.3184240993673886,0
59,5244.281428148095,12041.190308501873,13,2.296061047348094,1
37,8033.484576243556,10760.034690614955,6,1.339398188730491,1
34,7404.113202131898,18993.35298254268,17,2.5652434618468343,1
51,6184.080473401265,12284.834556551103,5,1.9865256620430751,1
44,4291.694420122959,19739.39490376926,17,4.59944091341054,1
55,7081.015954698209,10029.027032464233,1,1.4163260041534067,0
64,4500.050162723853,18980.012549077783,5,4.217733550238759,1
54,4995.980689946078,20630.249362528753,5,4.129369315627082,1
23,5660.397348331188,17652.343596870494,7,3.1185696887648353,0
57,4989.265055213036,22336.347574076044,16,4.476881329593404,1
63,3559.4645631789263,11148.348062966483,18,3.1320295131720575,1
60,1945.8021700342615,20541.13706334677,6,10.5566420778455,1
46,6918.265860650958,16866.76250272784,2,2.4380043846913977,0
43,6140.6842536127215,8522.129225944454,13,1.387814268569609,0
64,1558.7780150073158,1000.0,10,0.6415281652502051,0
59,3506.4253009262866,1454.718972213539,11,0.4148723692557341,0
35,5358.130858546769,1000.0,2,0.18663224665461414,1
24,5885.144707121136,18409.034220547233,8,3.128051243714017,1
49,1963.092682065817,12401.847826065432,19,6.3175049957471305,0
42,4821.522666915157,15697.698712404199,17,3.255755452550365,1
45,6079.309190507929,13556.787332303857,16,2.229988129814332,1
33,4296.9763962014395,19653.360583110345,10,4.573765078273194,1
38,5511.659296868787,19887.29920358242,5,3.60822360969963,1
53,4024.8962359110465,15343.206669886193,14,3.812075087300534,1
36,6818.392703399044,15827.363572752518,19,2.3212748606958944,1
62,3401.4285722674576,16146.917507026697,4,4.747098803918981,0
64,2715.84352181124,26134.26361467099,16,9.622890054152172,1
22,5057.853728123101,1000.0,15,0.19771232102654857,1
55,2132.9480554230086,9635.832840411613,9,4.517612520338956,1
62,1000.0,21922.090348187652,3,21.922090348187652,1
54,7167.470596108027,23863.219986200787,9,3.3293781489886594,1
50,3031.5510368783625,18417.600668146446,18,6.075306153219624,1
33,2332.696834832375,13526.9839319637,4,5.798860670609061,1
33,3376.482446100784,29892.477661382363,19,8.853141735092589,1
38,3286.6987371784094,16422.4939993902,4,4.996653272057636,1
52,4715.777077672912,15246.28792141037,9,3.233038303187549,1
52,2813.0265326280664,25654.282504343653,1,9.119815332980941,1
55,5996.37228451231,18804.409077789453,1,3.13596424397436,1
59,6292.46826231543,22518.641777513527,19,3.578665928658554,1
49,2450.0170987689294,23455.77866719661,3,9.573720395250522,1
49,3763.8067541032246,12020.227020879225,10,3.1936355414036655,1
64,3953.8855199228283,29141.85449891143,12,7.370434564195531,1
36,4669.985277267317,1000.0,18,0.21413343739386667,1
64,7165.367033967364,1000.0,14,0.1395601921380312,0
30,7280.626830005216,9558.283021821575,10,1.312837925222261,0
50,9997.734772331572,11613.115549801947,10,1.1615746780901701,1
45,1000.0,17900.997531483874,18,17.900997531483874,1
59,3151.4085536967423,9484.443699925267,1,3.0095887405013206,0
40,8628.018362149967,14904.652880217409,15,1.7274711590325593,1
25,1398.5993644463306,13358.858619457664,8,9.551597804955454,1
21,8582.530128341412,31035.72051151794,3,3.616150487958222,0
50,5294.702546286489,8560.19472599913,18,1.616747050691816,0
23,5368.265546045089,1535.6435475068156,9,0.2860595353071078,0
34,2440.4040277610593,23952.001860320837,16,9.814769025068166,1
50,4097.673559991406,9288.347467108106,15,2.2667368034869972,1
24,8494.752719419812,14266.693673198037,5,1.6794713330010207,1
38,4904.633729517546,9830.596398989015,13,2.004348732470186,0
57,4111.00194357959,20897.408784409545,7,5.083288471085823,1
45,5811.438392758472,4005.8035555621627,16,0.6892963987287075,0
21,4615.564799394686,1000.0,7,0.21665820835862737,1
35,5690.302299612882,25365.730307786354,16,4.457712257134742,1
29,3300.5173356801574,16979.76648658526,13,5.144577276727479,1
35,4845.69470278379,23581.15533725796,17,4.866413751512427,1
44,3717.847469118563,25097.69578314326,9,6.750598563177065,1
24,1392.0667186106452,7668.27028966138,12,5.508550838220391,1
32,5963.9155744953705,15485.319983173855,13,2.5965022123043933,1
57,2532.454316888889,19043.107832764428,9,7.519625410719676,1
57,4670.518139791796,14133.663422428219,5,3.0261446373610004,1
63,6852.136491655821,12502.790261313665,7,1.824655751755517,0
26,2004.37308691914,13290.790505108036,1,6.630896509160827,0
59,6209.368193899204,23668.342970443064,4,3.811715174773749,1
44,4400.373086062675,12927.90243929958,4,2.937910533142336,1
31,3066.953198145872,19801.83574082781,16,6.4565170909027945,1
33,9045.846577772136,17775.142429456748,5,1.9650059589927862,0
54,4998.887408490329,7286.53595863912,4,1.4576315414232672,0
45,3863.814220846518,17415.75591611301,6,4.507399921598045,1
27,3439.574155267196,2690.631416539247,3,0.7822571327380586,1
24,6762.324936873392,18211.465895555022,8,2.693077612442448,1
28,3775.8875470731773,22128.93749006,17,5.860592301593546,1
40,6513.036197082051,23971.312232775377,18,3.6805126683488916,1
49,4995.040337753679,7378.47887496598,18,1.4771610189406716,0
30,7232.376128867697,10710.767428825153,12,1.480947234764743,1
63,2914.921105034232,17272.521656516183,1,5.925553740266099,1
54,3193.873521807991,11192.601507716441,12,3.5043972252791407,1
46,4437.989371939862,1000.0,11,0.22532726336000578,0
61,4603.867004950448,10666.42820994843,13,2.316841081308176,1
23,4290.885942605979,17241.61310592502,3,4.018194222951936,1
26,10262.880810853036,23540.22651712386,8,2.2937250223377808,1
25,9126.494008703816,28513.667961809704,3,3.124274002110405,0
25,5598.110149642086,15999.582674320614,17,2.858032844413314,1
43,5833.944148100915,19531.955891182333,13,3.347984724457885,0
29,4527.135639840838,22686.27193051033,10,5.011175660579041,1
55,2900.348932963738,1000.0,17,0.3447861009530823,1
40,4635.855518889496,6846.271267923729,3,1.4768085933712902,0
62,6542.235502924108,15820.497628580142,13,2.418209742145332,1
55,7611.253523136018,27447.55894575825,6,3.6061811451064636,1
38,6991.416841045411,20038.085854989215,14,2.866098004248444,1
37,1980.4514136915768,17637.596836712128,10,8.90584677552655,1
44,4421.544643692574,13175.103691640801,16,2.9797513659475,1
23,2062.2648702680153,18414.353044988053,18,8.929189121373577,1
52,7337.687114805438,10228.475187742464,13,1.3939644778671756,1
55,4175.2312103993345,8761.365763744056,10,2.0984145122123876,1
58,4905.779768737934,9456.504011264147,6,1.9276250580031513,1
33,5960.100536010003,25723.85208938356,10,4.316009760903198,1
45,10532.279839623798,8277.983433637768,5,0.7859631114713573,0
